Ranking Month,Ranking Day,Ranking Year,Rank,Last Week Rank,Title,Type,Netflix Exclusive,Release Month,Release Day,Release Year,Days In Top 10,Viewership Score
9,12,2020,6,-,#Alive,Movie,Yes,9,8,2020,4,26
9,12,2020,7,-,Girlfriends,TV Show,,9,11,2020,1,4
9,12,2020,8,-,Cuties,Movie,Yes,9,9,2020,1,3
9,12,2020,9,-,The Social Dilemma,Movie,Yes,9,9,2020,2,4
9,12,2020,10,-,Julie and the Phantoms,TV Show,Yes,9,10,2020,1,1
9,13,2020,1,2,Away,TV Show,Yes,9,4,2020,9,86
9,13,2020,2,-,Pets United,Movie,Yes,9,11,2020,2,16
9,13,2020,3,-,The Babysitter: Killer Queen,Movie,Yes,9,10,2020,3,26
9,13,2020,4,1,Cobra Kai,TV Show,,8,28,2020,16,149
9,13,2020,5,-,Get Organized with The Home…,TV Show,Yes,9,9,2020,4,26
9,13,2020,6,-,#Alive,Movie,Yes,9,8,2020,5,31
9,13,2020,7,-,The Social Dilemma,Movie,Yes,9,9,2020,3,8
9,13,2020,8,-,Cuties,Movie,Yes,9,9,2020,2,6
9,13,2020,9,-,Girlfriends,TV Show,,9,11,2020,2,6
9,13,2020,10,-,Julie and the Phantoms,TV Show,Yes,9,10,2020,2,2
9,14,2020,1,1,Away,TV Show,Yes,9,4,2020,10,96
9,14,2020,2,-,Pets United,Movie,Yes,9,11,2020,3,25
9,14,2020,3,2,Cobra Kai,TV Show,,8,28,2020,17,157
9,14,2020,4,-,The Babysitter: Killer Queen,Movie,Yes,9,10,2020,4,33
9,14,2020,5,-,Get Organized with The Home…,TV Show,Yes,9,9,2020,5,32
9,14,2020,6,-,The Social Dilemma,Movie,Yes,9,9,2020,4,13
9,14,2020,7,-,Cuties,Movie,Yes,9,9,2020,3,10
9,14,2020,8,-,#Alive,Movie,Yes,9,8,2020,6,34
9,14,2020,9,-,Girlfriends,TV Show,,9,11,2020,3,8
9,14,2020,10,-,Julie and the Phantoms,TV Show,Yes,9,10,2020,3,3
9,15,2020,1,1,Away,TV Show,Yes,9,4,2020,11,106
9,15,2020,2,-,Pets United,Movie,Yes,9,11,2020,4,34
9,15,2020,3,2,Cobra Kai,TV Show,,8,28,2020,18,165
9,15,2020,4,-,The Social Dilemma,Movie,Yes,9,9,2020,5,20
9,15,2020,5,-,Get Organized with The Home…,TV Show,Yes,9,9,2020,6,38
9,15,2020,6,-,The Babysitter: Killer Queen,Movie,Yes,9,10,2020,5,38
9,15,2020,7,-,Cuties,Movie,Yes,9,9,2020,4,14
9,15,2020,8,-,Girlfriends,TV Show,,9,11,2020,4,11
9,15,2020,9,-,Cocomelon,TV Show,,6,1,2020,14,33
9,15,2020,10,-,Julie and the Phantoms,TV Show,Yes,9,10,2020,4,4
9,16,2020,1,1,Away,TV Show,Yes,9,4,2020,12,116
9,16,2020,2,2,Cobra Kai,TV Show,,8,28,2020,19,174
9,16,2020,3,-,Pets United,Movie,Yes,9,11,2020,5,42
9,16,2020,4,-,The Social Dilemma,Movie,Yes,9,9,2020,6,27
9,16,2020,5,-,Get Organized with The Home…,TV Show,Yes,9,9,2020,7,44
9,16,2020,6,-,The Babysitter: Killer Queen,Movie,Yes,9,10,2020,6,43
9,16,2020,7,-,Cuties,Movie,Yes,9,9,2020,5,18
9,16,2020,8,-,Ancient Aliens,TV Show,,9,17,2019,1,3
9,16,2020,9,10,Cocomelon,TV Show,,6,1,2020,15,35
9,16,2020,10,-,How to Train Your Dragon 2,Movie,,9,11,2020,1,1
9,17,2020,1,-,The Devil All the Time,Movie,Yes,9,16,2020,1,10
9,17,2020,2,1,Away,TV Show,Yes,9,4,2020,13,125
9,17,2020,3,2,Cobra Kai,TV Show,,8,28,2020,20,182
9,17,2020,4,-,The Social Dilemma,Movie,Yes,9,9,2020,7,34
9,17,2020,5,-,Pets United,Movie,Yes,9,11,2020,6,48
9,17,2020,6,-,The Smurfs 2,Movie,,9,15,2020,1,5
9,17,2020,7,-,Challenger: The Final Flight,TV Show,Yes,9,16,2020,1,4
9,17,2020,8,4,Get Organized with The Home…,TV Show,Yes,9,9,2020,8,47
9,17,2020,9,-,The Paramedic,Movie,Yes,9,16,2020,1,2
9,17,2020,10,-,Ancient Aliens,TV Show,,9,17,2019,2,4
9,18,2020,1,-,The Devil All the Time,Movie,Yes,9,16,2020,2,20
9,18,2020,2,1,Away,TV Show,Yes,9,4,2020,14,134
9,18,2020,3,-,The Smurfs 2,Movie,,9,15,2020,2,13
9,18,2020,4,-,Challenger: The Final Flight,TV Show,Yes,9,16,2020,2,11
9,18,2020,5,3,Cobra Kai,TV Show,,8,28,2020,21,188
9,18,2020,6,9,The Social Dilemma,Movie,Yes,9,9,2020,8,39
9,18,2020,7,-,The Paramedic,Movie,Yes,9,16,2020,2,6
9,18,2020,8,-,Pets United,Movie,Yes,9,11,2020,7,51
9,18,2020,9,4,Get Organized with The Home…,TV Show,Yes,9,9,2020,9,49
9,18,2020,10,-,The Take,Movie,,9,16,2020,1,1
9,19,2020,1,-,Ratched,TV Show,Yes,9,18,2020,1,10
9,19,2020,2,-,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,1,9
9,19,2020,3,-,The Smurfs 2,Movie,,9,15,2020,3,21
9,19,2020,4,-,The Devil All the Time,Movie,Yes,9,16,2020,3,27
9,19,2020,5,-,The Take,Movie,,9,16,2020,2,7
9,19,2020,6,1,Away,TV Show,Yes,9,4,2020,15,139
9,19,2020,7,3,Cobra Kai,TV Show,,8,28,2020,22,192
9,19,2020,8,-,Challenger: The Final Flight,TV Show,Yes,9,16,2020,3,14
9,19,2020,9,9,The Social Dilemma,Movie,Yes,9,9,2020,9,41
9,19,2020,10,4,Pets United,Movie,Yes,9,11,2020,8,52
9,20,2020,1,-,Ratched,TV Show,Yes,9,18,2020,2,20
9,20,2020,2,-,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,2,18
9,20,2020,3,-,The Take,Movie,,9,16,2020,3,15
9,20,2020,4,-,The Smurfs 2,Movie,,9,15,2020,4,28
9,20,2020,5,-,The Devil All the Time,Movie,Yes,9,16,2020,4,33
9,20,2020,6,1,Away,TV Show,Yes,9,4,2020,16,144
9,20,2020,7,7,The Social Dilemma,Movie,Yes,9,9,2020,10,45
9,20,2020,8,4,Cobra Kai,TV Show,,8,28,2020,23,195
9,20,2020,9,-,Challenger: The Final Flight,TV Show,Yes,9,16,2020,4,16
9,20,2020,10,2,Pets United,Movie,Yes,9,11,2020,9,53
9,21,2020,1,-,Ratched,TV Show,Yes,9,18,2020,3,30
9,21,2020,2,-,The Take,Movie,,9,16,2020,4,24
9,21,2020,3,-,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,3,26
9,21,2020,4,-,The Smurfs 2,Movie,,9,15,2020,5,35
9,21,2020,5,-,The Devil All the Time,Movie,Yes,9,16,2020,5,39
9,21,2020,6,3,Cobra Kai,TV Show,,8,28,2020,24,200
9,21,2020,7,6,The Social Dilemma,Movie,Yes,9,9,2020,11,49
9,21,2020,8,1,Away,TV Show,Yes,9,4,2020,17,147
9,21,2020,9,-,Challenger: The Final Flight,TV Show,Yes,9,16,2020,5,18
9,21,2020,10,-,The Blacklist,TV Show,,9,15,2014,1,1
9,22,2020,1,-,Ratched,TV Show,Yes,9,18,2020,4,40
9,22,2020,2,-,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,4,35
9,22,2020,3,-,The Take,Movie,,9,16,2020,5,32
9,22,2020,4,-,The Smurfs 2,Movie,,9,15,2020,6,42
9,22,2020,5,3,Cobra Kai,TV Show,,8,28,2020,25,206
9,22,2020,6,-,The Devil All the Time,Movie,Yes,9,16,2020,6,44
9,22,2020,7,1,Away,TV Show,Yes,9,4,2020,18,151
9,22,2020,8,-,The Blacklist,TV Show,,9,15,2014,2,4
9,22,2020,9,4,The Social Dilemma,Movie,Yes,9,9,2020,12,51
9,22,2020,10,-,The American Barbecue Showdown,TV Show,Yes,9,18,2020,1,1
9,23,2020,1,-,Ratched,TV Show,Yes,9,18,2020,5,50
9,23,2020,2,-,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,5,44
9,23,2020,3,-,The Take,Movie,,9,16,2020,6,40
9,23,2020,4,-,The Smurfs 2,Movie,,9,15,2020,7,49
9,23,2020,5,2,Cobra Kai,TV Show,,8,28,2020,26,212
9,23,2020,6,-,The Blacklist,TV Show,,9,15,2014,3,9
9,23,2020,7,-,The American Barbecue Showdown,TV Show,Yes,9,18,2020,2,5
9,23,2020,8,1,Away,TV Show,Yes,9,4,2020,19,154
9,23,2020,9,4,The Social Dilemma,Movie,Yes,9,9,2020,13,53
9,23,2020,10,-,The Devil All the Time,Movie,Yes,9,16,2020,7,45
9,24,2020,1,-,Ratched,TV Show,Yes,9,18,2020,6,60
9,24,2020,2,-,Enola Holmes,Movie,Yes,9,23,2020,1,9
9,24,2020,3,-,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,6,52
9,24,2020,4,-,The Take,Movie,,9,16,2020,7,47
9,24,2020,5,6,The Smurfs 2,Movie,,9,15,2020,8,55
9,24,2020,6,-,The Blacklist,TV Show,,9,15,2014,4,14
9,24,2020,7,3,Cobra Kai,TV Show,,8,28,2020,27,216
9,24,2020,8,-,The American Barbecue Showdown,TV Show,Yes,9,18,2020,3,8
9,24,2020,9,2,Away,TV Show,Yes,9,4,2020,20,156
9,24,2020,10,-,Cocomelon,TV Show,,6,1,2020,16,36
9,25,2020,1,-,Ratched,TV Show,Yes,9,18,2020,7,70
9,25,2020,2,-,Enola Holmes,Movie,Yes,9,23,2020,2,18
9,25,2020,3,-,Real Steel,Movie,,9,24,2020,1,8
9,25,2020,4,-,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,7,59
9,25,2020,5,3,The Smurfs 2,Movie,,9,15,2020,9,61
9,25,2020,6,10,The Take,Movie,,9,16,2020,8,52
9,25,2020,7,-,The Blacklist,TV Show,,9,15,2014,5,18
9,25,2020,8,5,Cobra Kai,TV Show,,8,28,2020,28,219
9,25,2020,9,-,The American Barbecue Showdown,TV Show,Yes,9,18,2020,4,10
9,25,2020,10,-,Cocomelon,TV Show,,6,1,2020,17,37
9,26,2020,1,-,Enola Holmes,Movie,Yes,9,23,2020,3,28
9,26,2020,2,1,Ratched,TV Show,Yes,9,18,2020,8,79
9,26,2020,3,-,Real Steel,Movie,,9,24,2020,2,16
9,26,2020,4,2,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,8,66
9,26,2020,5,3,The Smurfs 2,Movie,,9,15,2020,10,67
9,26,2020,6,5,The Take,Movie,,9,16,2020,9,57
9,26,2020,7,-,The Great British Baking Show,TV Show,,10,3,2015,1,4
9,26,2020,8,-,The Blacklist,TV Show,,9,15,2014,6,21
9,26,2020,9,-,Cocomelon,TV Show,,6,1,2020,18,39
9,26,2020,10,7,Cobra Kai,TV Show,,8,28,2020,29,220
9,27,2020,1,-,Enola Holmes,Movie,Yes,9,23,2020,4,38
9,27,2020,2,1,Ratched,TV Show,Yes,9,18,2020,9,88
9,27,2020,3,-,Real Steel,Movie,,9,24,2020,3,24
9,27,2020,4,2,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,9,73
9,27,2020,5,3,The Take,Movie,,9,16,2020,10,63
9,27,2020,6,4,The Smurfs 2,Movie,,9,15,2020,11,72
9,27,2020,7,-,The Good Place,TV Show,,8,21,2017,1,4
9,27,2020,8,8,Cobra Kai,TV Show,,8,28,2020,30,223
9,27,2020,9,-,Cocomelon,TV Show,,6,1,2020,19,41
9,27,2020,10,-,Sneakerheads,TV Show,Yes,9,25,2020,1,1
9,28,2020,1,1,Ratched,TV Show,Yes,9,18,2020,10,98
9,28,2020,2,-,Enola Holmes,Movie,Yes,9,23,2020,5,47
9,28,2020,3,-,Real Steel,Movie,,9,24,2020,4,32
9,28,2020,4,-,The Good Place,TV Show,,8,21,2017,2,11
9,28,2020,5,3,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,10,79
9,28,2020,6,-,Bad Teacher,Movie,,9,27,2020,1,5
9,28,2020,7,-,Sneakerheads,TV Show,Yes,9,25,2020,2,5
9,28,2020,8,2,The Take,Movie,,9,16,2020,11,66
9,28,2020,9,4,The Smurfs 2,Movie,,9,15,2020,12,74
9,28,2020,10,6,Cobra Kai,TV Show,,8,28,2020,31,224
9,29,2020,1,1,Ratched,TV Show,Yes,9,18,2020,11,108
9,29,2020,2,-,Enola Holmes,Movie,Yes,9,23,2020,6,56
9,29,2020,3,-,Real Steel,Movie,,9,24,2020,5,40
9,29,2020,4,-,Bad Teacher,Movie,,9,27,2020,2,12
9,29,2020,5,-,The Good Place,TV Show,,8,21,2017,3,17
9,29,2020,6,2,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,11,84
9,29,2020,7,-,Sneakerheads,TV Show,Yes,9,25,2020,3,9
9,29,2020,8,-,Cocomelon,TV Show,,6,1,2020,20,44
9,29,2020,9,5,Cobra Kai,TV Show,,8,28,2020,32,226
9,29,2020,10,8,The Blacklist,TV Show,,9,15,2014,7,22
9,30,2020,1,1,Ratched,TV Show,Yes,9,18,2020,12,118
9,30,2020,2,-,Bad Teacher,Movie,,9,27,2020,3,21
9,30,2020,3,-,Enola Holmes,Movie,Yes,9,23,2020,7,64
9,30,2020,4,-,Real Steel,Movie,,9,24,2020,6,47
9,30,2020,5,-,The Good Place,TV Show,,8,21,2017,4,23
9,30,2020,6,2,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,12,89
9,30,2020,7,-,Cocomelon,TV Show,,6,1,2020,21,48
9,30,2020,8,-,Sneakerheads,TV Show,Yes,9,25,2020,4,12
9,30,2020,9,6,The Blacklist,TV Show,,9,15,2014,8,24
9,30,2020,10,5,Cobra Kai,TV Show,,8,28,2020,33,227
10,1,2020,1,-,American Murder: The Family…,Movie,Yes,9,30,2020,1,10
10,1,2020,2,1,Ratched,TV Show,Yes,9,18,2020,13,127
10,1,2020,3,-,Bad Teacher,Movie,,9,27,2020,4,29
10,1,2020,4,2,Enola Holmes,Movie,Yes,9,23,2020,8,71
10,1,2020,5,-,The Good Place,TV Show,,8,21,2017,5,29
10,1,2020,6,-,Real Steel,Movie,,9,24,2020,7,52
10,1,2020,7,-,Welcome to Sudden Death,Movie,,9,29,2020,1,4
10,1,2020,8,10,Cocomelon,TV Show,,6,1,2020,22,51
10,1,2020,9,3,Jurassic World: Camp Cretac…,TV Show,Yes,9,18,2020,13,91
10,1,2020,10,-,Wentworth,TV Show,Yes,11,8,2014,1,1
10,2,2020,1,-,American Murder: The Family…,Movie,Yes,9,30,2020,2,20
10,2,2020,2,1,Ratched,TV Show,Yes,9,18,2020,14,136
10,2,2020,3,-,The Outpost,Movie,,10,1,2020,1,8
10,2,2020,4,2,Enola Holmes,Movie,Yes,9,23,2020,9,78
10,2,2020,5,-,The Good Place,TV Show,,8,21,2017,6,35
10,2,2020,6,-,Welcome to Sudden Death,Movie,,9,29,2020,2,9
10,2,2020,7,-,Wentworth,TV Show,Yes,11,8,2014,2,5
10,2,2020,8,-,Bad Teacher,Movie,,9,27,2020,5,32
10,2,2020,9,-,Yogi Bear,Movie,,10,1,2020,1,2
10,2,2020,10,10,Cocomelon,TV Show,,6,1,2020,23,52
10,3,2020,1,-,American Murder: The Family…,Movie,Yes,9,30,2020,3,30
10,3,2020,2,2,Ratched,TV Show,Yes,9,18,2020,15,145
10,3,2020,3,-,The Outpost,Movie,,10,1,2020,2,16
10,3,2020,4,-,Emily in Paris,TV Show,Yes,10,2,2020,1,7
10,3,2020,5,1,Enola Holmes,Movie,Yes,9,23,2020,10,84
10,3,2020,6,-,Welcome to Sudden Death,Movie,,9,29,2020,3,14
10,3,2020,7,7,The Great British Baking Show,TV Show,,10,3,2015,2,8
10,3,2020,8,-,Wentworth,TV Show,Yes,11,8,2014,3,8
10,3,2020,9,-,The Good Place,TV Show,,8,21,2017,7,37
